CustomerID,Recency,Frequency,Monetary,rfm_code,rfm_label,cluster,cluster_name,dbscan,R_score,F_score,M_score,RFMScore,Total_score,segment
15440,55,3,383.68,000,New / promising,1,Gold,0,3,2,3,323,8,At risk
15442,249,1,594.0,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
15443,2,7,3213.59,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15444,10,2,1411.21,000,New / promising,1,Gold,0,1,3,2,132,6,Promising
15445,265,1,113.5,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15447,331,1,155.17,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15448,313,1,494.64,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
15449,27,3,974.52,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
15450,31,1,429.84,000,New / promising,2,Silver,1,2,4,3,243,9,Regular
15452,30,3,528.48,000,New / promising,1,Gold,0,2,2,3,223,7,Regular
15453,2,7,1371.77,010,Frequent low spenders,0,Platinum,0,1,1,2,112,4,Loyal
15454,363,1,179.1,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15456,284,3,434.59000000000003,100,Lost low value,2,Silver,0,4,2,3,423,9,At risk
15457,263,1,237.07,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15458,26,1,161.64,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
15460,355,1,214.26,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15462,95,3,234.6,100,Lost low value,2,Silver,0,3,2,4,324,9,At risk
15463,30,1,126.14,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
15464,339,1,1044.65,100,Lost low value,2,Silver,1,4,4,2,442,10,At risk
15465,20,18,7354.62,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
15466,86,1,334.53,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
15467,10,3,524.88,000,New / promising,1,Gold,0,1,2,3,123,6,Promising
15468,52,2,467.51,000,New / promising,1,Gold,0,3,3,3,333,9,Regular
15469,51,2,538.55,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
15471,3,1,454.48,000,New / promising,1,Gold,1,1,4,3,143,8,Promising
15472,114,1,371.56,100,Lost low value,2,Silver,1,3,4,3,343,10,Regular
15473,15,7,1771.2,010,Frequent low spenders,0,Platinum,0,1,1,1,111,3,Champions
15475,78,1,454.10999999999996,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
15478,41,2,1399.92,000,New / promising,1,Gold,0,2,3,2,232,7,Regular
15480,117,1,905.5,100,Lost low value,2,Silver,1,3,4,2,342,9,At risk
15482,16,12,10879.76,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15483,162,4,225.26,100,Lost low value,2,Silver,0,4,2,4,424,10,At risk
15484,2,4,3590.41,001,Big new spenders,0,Platinum,0,1,2,1,121,4,Big spenders
15485,31,3,2564.5,001,Big new spenders,1,Gold,0,2,2,1,221,5,Big spenders
15488,93,1,91.32000000000001,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
15489,23,3,1134.28,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
15491,96,6,3100.09,111,Loyal at risk,1,Gold,0,3,1,1,311,5,Loyal
15492,29,2,659.4599999999999,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
15493,33,5,1953.41,010,Frequent low spenders,1,Gold,0,2,2,1,221,5,Big spenders
15494,22,2,1280.58,000,New / promising,1,Gold,0,2,3,2,232,7,Regular
15497,18,2,1262.2,000,New / promising,1,Gold,0,1,3,2,132,6,Promising
15498,3,27,13316.4,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15500,9,4,1131.56,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
15502,16,12,10384.93,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15503,363,1,141.04,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15504,82,1,52.83,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
15505,53,5,3610.96,011,Champions,1,Gold,0,3,2,1,321,6,Big spenders
15506,23,3,972.08,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
15507,172,1,475.86,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
15508,190,6,1000.27,110,Lapsed regulars,1,Gold,0,4,1,2,412,7,Loyal
15510,331,1,250.0,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15511,12,5,900.53,010,Frequent low spenders,1,Gold,0,1,2,2,122,5,Promising
15512,156,2,121.0,100,Lost low value,2,Silver,0,4,3,4,434,11,Lost
15513,34,19,14758.220000000001,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
15514,13,11,4023.7200000000003,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15516,45,3,62.43,000,New / promising,2,Silver,0,2,2,4,224,8,Regular
15517,234,1,267.03,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15518,65,8,1921.55,010,Frequent low spenders,1,Gold,0,3,1,1,311,5,Loyal
15520,2,1,343.5,000,New / promising,1,Gold,1,1,4,3,143,8,Promising
15521,41,8,3000.2,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
15522,33,2,397.99,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
15523,85,1,412.01000000000005,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
15524,25,1,440.0,000,New / promising,1,Gold,1,2,4,3,243,9,Regular
15525,3,3,734.37,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
15526,34,2,148.44,000,New / promising,2,Silver,0,2,3,4,234,9,Regular
15527,19,8,2428.53,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
15528,255,1,229.33,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15529,23,11,3962.6,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
15530,22,4,1497.31,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
15531,9,2,1972.39,000,New / promising,1,Gold,0,1,3,1,131,5,Big spenders
15532,26,4,1564.73,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
15533,20,3,807.57,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
15535,174,4,502.9,100,Lost low value,2,Silver,0,4,2,3,423,9,At risk
15537,164,1,110.92,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15539,8,1,538.46,000,New / promising,1,Gold,1,1,4,3,143,8,Promising
15540,12,1,213.3,000,New / promising,1,Gold,1,1,4,4,144,9,Promising
15541,115,1,85.13000000000001,100,Lost low value,2,Silver,1,3,4,4,344,11,Regular
15543,289,1,127.86,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15544,10,9,3546.71,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15545,55,2,288.96999999999997,000,New / promising,2,Silver,0,3,3,4,334,10,Regular
15547,8,14,4910.6,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15549,78,3,1681.46,000,New / promising,1,Gold,0,3,2,1,321,6,Big spenders
15550,5,4,575.63,000,New / promising,1,Gold,0,1,2,3,123,6,Promising
15551,37,1,436.06,000,New / promising,2,Silver,1,2,4,3,243,9,Regular
15552,218,1,90.12,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15553,61,1,428.93,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
15554,278,1,217.2,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15555,13,16,4794.86,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15556,25,1,279.77,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
15557,29,1,468.91,000,New / promising,1,Gold,1,2,4,3,243,9,Regular
15561,12,4,800.59,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
15562,352,1,134.55,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15563,23,4,1400.44,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
15565,51,2,173.16,000,New / promising,2,Silver,0,2,3,4,234,9,Regular
15567,19,1,186.01,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
15568,3,3,758.29,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
15569,104,5,1375.71,110,Lapsed regulars,1,Gold,0,3,2,2,322,7,At risk
15570,8,12,4148.82,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15571,12,4,650.4300000000001,000,New / promising,1,Gold,0,1,2,3,123,6,Promising
15572,5,7,2533.42,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15573,32,2,591.1899999999999,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
15574,178,4,675.64,100,Lost low value,2,Silver,0,4,2,2,422,8,At risk
15576,38,1,921.37,000,New / promising,1,Gold,1,2,4,2,242,8,Regular
15577,152,3,258.88,100,Lost low value,2,Silver,0,4,2,4,424,10,At risk
15578,163,1,127.1,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15579,69,2,327.6,000,New / promising,2,Silver,0,3,3,3,333,9,Regular
15581,121,13,3675.77,111,Loyal at risk,0,Platinum,0,3,1,1,311,5,Loyal
15582,25,3,682.9100000000001,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
15584,24,4,720.86,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
15585,177,1,455.3,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
15587,51,4,913.6800000000001,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
15589,256,3,478.53000000000003,100,Lost low value,2,Silver,0,4,2,3,423,9,At risk
15592,47,1,388.58,000,New / promising,2,Silver,1,2,4,3,243,9,Regular
15593,71,1,199.8,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
15594,16,5,1771.78,010,Frequent low spenders,1,Gold,0,1,2,1,121,4,Big spenders
15596,101,5,1406.59,110,Lapsed regulars,1,Gold,0,3,2,2,322,7,At risk
15597,36,1,324.57,000,New / promising,2,Silver,1,2,4,3,243,9,Regular
15598,54,1,240.68,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
15599,27,2,761.74,000,New / promising,1,Gold,0,2,3,2,232,7,Regular
15601,12,14,6776.56,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15602,9,9,1297.8700000000001,010,Frequent low spenders,0,Platinum,0,1,1,2,112,4,Loyal
15603,79,1,48.480000000000004,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
15604,53,1,216.39,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
15605,37,5,1198.23,010,Frequent low spenders,1,Gold,0,2,2,2,222,6,Regular
15606,62,9,2920.16,011,Champions,0,Platinum,0,3,1,1,311,5,Loyal
15607,337,1,104.76,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15608,29,4,1093.68,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
15609,185,1,298.48,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15610,52,1,112.46000000000001,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
15611,10,13,1591.45,010,Frequent low spenders,0,Platinum,0,1,1,2,112,4,Loyal
15612,37,2,195.15,000,New / promising,2,Silver,0,2,3,4,234,9,Regular
15615,11,23,10399.74,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15618,33,4,776.851,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
15619,11,1,336.40000000000003,000,New / promising,1,Gold,1,1,4,3,143,8,Promising
15620,57,3,1553.18,000,New / promising,1,Gold,0,3,2,2,322,7,At risk
15621,5,4,1293.03,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
15622,44,9,3709.56,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
15623,142,1,301.03,100,Lost low value,2,Silver,1,3,4,4,344,11,Regular
15624,117,4,588.13,100,Lost low value,1,Gold,0,3,2,3,323,8,At risk
15625,104,4,1534.26,100,Lost low value,1,Gold,0,3,2,2,322,7,At risk
15626,75,2,675.8,000,New / promising,1,Gold,0,3,3,2,332,8,At risk
15628,5,9,2870.2400000000002,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15630,46,2,1186.35,000,New / promising,1,Gold,0,2,3,2,232,7,Regular
15632,16,8,3285.31,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15634,18,1,243.55,000,New / promising,2,Silver,1,1,4,4,144,9,Promising
15636,90,2,724.76,000,New / promising,2,Silver,0,3,3,2,332,8,At risk
15637,53,1,223.36,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
15639,135,1,425.32,100,Lost low value,2,Silver,1,3,4,3,343,10,Regular
15640,5,15,12416.11,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15641,106,4,1887.2,100,Lost low value,1,Gold,0,3,2,1,321,6,Big spenders
15643,192,3,664.0,100,Lost low value,2,Silver,0,4,2,3,423,9,At risk
15644,167,4,803.54,100,Lost low value,1,Gold,0,4,2,2,422,8,At risk
15645,19,1,612.01,000,New / promising,1,Gold,1,2,4,3,243,9,Regular
15646,158,3,447.64000000000004,100,Lost low value,2,Silver,0,4,2,3,423,9,At risk
15648,205,2,639.5,100,Lost low value,2,Silver,0,4,3,3,433,10,Lost
15649,337,2,816.0,100,Lost low value,2,Silver,0,4,3,2,432,9,At risk
15651,37,3,646.3,000,New / promising,1,Gold,0,2,2,3,223,7,Regular
15652,92,1,337.74,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
15653,93,2,877.4399999999999,000,New / promising,1,Gold,0,3,3,2,332,8,At risk
15654,10,2,922.53,000,New / promising,1,Gold,0,1,3,2,132,6,Promising
15655,244,1,560.67,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
15656,46,4,748.5,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
15657,23,1,30.0,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
15658,191,5,1024.1000000000001,110,Lapsed regulars,1,Gold,0,4,2,2,422,8,At risk
15659,44,1,306.45,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
15660,26,9,1600.86,010,Frequent low spenders,0,Platinum,0,2,1,2,212,5,Loyal
15661,318,2,309.8,100,Lost low value,2,Silver,0,4,3,3,433,10,Lost
15663,107,1,138.14,100,Lost low value,2,Silver,1,3,4,4,344,11,Regular
15664,51,1,386.43,000,New / promising,2,Silver,1,2,4,3,243,9,Regular
15665,169,2,2222.21,101,High-value lost,1,Gold,0,4,3,1,431,8,Big spenders
15667,40,1,301.32,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
15668,218,1,76.32000000000001,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15669,41,4,684.34,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
15670,297,1,173.05,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15671,19,7,2657.13,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
15673,89,4,2726.23,001,Big new spenders,1,Gold,0,3,2,1,321,6,Big spenders
15674,74,5,2446.6,011,Champions,1,Gold,0,3,2,1,321,6,Big spenders
15675,82,3,323.69,000,New / promising,2,Silver,0,3,2,3,323,8,At risk
15676,19,3,3435.76,001,Big new spenders,1,Gold,0,2,2,1,221,5,Big spenders
15677,50,1,657.23,000,New / promising,2,Silver,1,2,4,3,243,9,Regular
15678,53,1,352.7,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
15679,25,4,781.28,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
15680,10,3,1333.68,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
15681,26,5,1426.16,010,Frequent low spenders,1,Gold,0,2,2,2,222,6,Regular
15683,118,1,193.75,100,Lost low value,2,Silver,1,3,4,4,344,11,Regular
15687,9,9,2993.1,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15689,120,2,254.1,100,Lost low value,2,Silver,0,3,3,4,334,10,Regular
15690,5,2,239.76,000,New / promising,1,Gold,0,1,3,4,134,8,Promising
15691,253,1,136.8,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15692,29,1,191.04,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
15694,1,14,6479.4,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15695,267,2,409.98,100,Lost low value,2,Silver,0,4,3,3,433,10,Lost
15696,34,8,2711.11,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
15699,18,1,309.65,000,New / promising,1,Gold,1,1,4,3,143,8,Promising
15700,173,2,696.68,100,Lost low value,2,Silver,0,4,3,2,432,9,At risk
15701,3,4,1529.0,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
15703,265,1,211.5,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15704,141,4,2293.62,101,High-value lost,1,Gold,0,3,2,1,321,6,Big spenders
15705,202,1,143.1,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15706,64,4,1060.56,000,New / promising,1,Gold,0,3,2,2,322,7,At risk
15707,36,4,916.98,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
15708,41,7,3235.25,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
15709,284,1,133.25,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15712,10,5,1072.3600000000001,010,Frequent low spenders,1,Gold,0,1,2,2,122,5,Promising
15713,144,2,356.7,100,Lost low value,2,Silver,0,4,3,3,433,10,Lost
15714,12,2,330.03000000000003,000,New / promising,1,Gold,0,1,3,3,133,7,Promising
15716,146,4,1101.1100000000001,100,Lost low value,1,Gold,0,4,2,2,422,8,At risk
15717,235,1,150.3,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15719,33,13,5030.07,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
15720,25,1,598.73,000,New / promising,1,Gold,1,2,4,3,243,9,Regular
15721,12,1,471.40000000000003,000,New / promising,1,Gold,1,1,4,3,143,8,Promising
15722,36,5,2211.21,011,Champions,1,Gold,0,2,2,1,221,5,Big spenders
15723,365,1,190.7,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15724,202,2,218.25,100,Lost low value,2,Silver,0,4,3,4,434,11,Lost
15725,16,1,415.25,000,New / promising,1,Gold,1,1,4,3,143,8,Promising
15727,17,7,5159.06,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15729,213,1,85.0,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15730,66,3,1120.88,000,New / promising,1,Gold,0,3,2,2,322,7,At risk
15732,213,2,294.12,100,Lost low value,2,Silver,0,4,3,4,434,11,Lost
15733,283,1,162.3,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15734,115,2,1339.45,100,Lost low value,1,Gold,0,3,3,2,332,8,At risk
15737,15,8,1188.1200000000001,010,Frequent low spenders,0,Platinum,0,1,1,2,112,4,Loyal
15738,19,16,4812.42,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
15739,67,1,449.12,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
15740,50,1,154.88,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
15743,17,4,775.96,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
15744,78,1,34.8,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
15745,20,4,1094.59,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
15746,135,1,196.88,100,Lost low value,2,Silver,1,3,4,4,344,11,Regular
15747,13,3,946.64,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
15748,41,1,144.36,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
15749,236,3,44534.3,101,High-value lost,0,Platinum,-1,4,2,1,421,7,Big spenders
15750,3,8,2463.05,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15752,40,7,2626.6,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
15753,305,1,79.2,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15754,52,3,458.57,000,New / promising,1,Gold,0,3,2,3,323,8,At risk
15755,11,6,2364.25,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15756,62,4,528.01,000,New / promising,1,Gold,0,3,2,3,323,8,At risk
15757,66,2,714.42,000,New / promising,1,Gold,0,3,3,2,332,8,At risk
15758,25,1,205.25,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
15759,219,3,253.04,100,Lost low value,2,Silver,0,4,2,4,424,10,At risk
15762,66,2,583.75,000,New / promising,1,Gold,0,3,3,3,333,9,Regular
15763,32,2,1086.92,000,New / promising,1,Gold,0,2,3,2,232,7,Regular
15764,89,6,3279.97,011,Champions,1,Gold,0,3,1,1,311,5,Loyal
15766,65,1,315.06,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
15768,116,3,621.8299999999999,100,Lost low value,2,Silver,0,3,2,3,323,8,At risk
15769,8,26,56252.72,011,Champions,0,Platinum,-1,1,1,1,111,3,Champions
15773,6,1,635.6800000000001,000,New / promising,1,Gold,1,1,4,3,143,8,Promising
15774,69,1,270.8,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
15775,246,1,104.9,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15776,134,1,241.62,100,Lost low value,2,Silver,1,3,4,4,344,11,Regular
15777,242,4,1047.11,100,Lost low value,2,Silver,0,4,2,2,422,8,At risk
15780,184,3,475.28000000000003,100,Lost low value,2,Silver,0,4,2,3,423,9,At risk
15781,26,3,345.46,000,New / promising,1,Gold,0,2,2,3,223,7,Regular
15782,10,3,2614.7400000000002,001,Big new spenders,1,Gold,0,1,2,1,121,4,Big spenders
15783,11,1,246.3,000,New / promising,1,Gold,1,1,4,4,144,9,Promising
15785,33,5,2328.9700000000003,011,Champions,1,Gold,0,2,2,1,221,5,Big spenders
15786,47,3,4919.0,001,Big new spenders,1,Gold,0,2,2,1,221,5,Big spenders
15787,27,3,933.26,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
15789,359,1,351.3,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
15790,11,1,218.75,000,New / promising,1,Gold,1,1,4,4,144,9,Promising
15791,44,2,1612.69,000,New / promising,1,Gold,0,2,3,2,232,7,Regular
15793,15,3,965.61,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
15795,150,1,610.01,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
15796,2,8,2708.61,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15797,114,4,2207.4,101,High-value lost,1,Gold,0,3,2,1,321,6,Big spenders
15799,76,3,884.14,000,New / promising,1,Gold,0,3,2,2,322,7,At risk
15800,108,2,696.89,100,Lost low value,2,Silver,0,3,3,2,332,8,At risk
15801,47,3,1063.95,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
15802,143,1,451.42,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
15803,52,1,415.82000000000005,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
15804,1,13,4206.39,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15805,24,17,5488.18,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
15806,47,3,784.58,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
15807,51,3,903.9,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
15808,307,4,3651.27,101,High-value lost,1,Gold,0,4,2,1,421,7,Big spenders
15809,37,5,515.77,010,Frequent low spenders,1,Gold,0,2,2,3,223,7,Regular
15810,79,4,1391.98,000,New / promising,1,Gold,0,3,2,2,322,7,At risk
15811,23,6,2218.62,011,Champions,1,Gold,0,2,1,1,211,4,Loyal
15812,108,5,1801.14,110,Lapsed regulars,1,Gold,0,3,2,1,321,6,Big spenders
15813,208,2,1303.9099999999999,100,Lost low value,2,Silver,0,4,3,2,432,9,At risk
15814,17,4,1945.33,000,New / promising,1,Gold,0,1,2,1,121,4,Big spenders
15815,64,5,2100.6,011,Champions,1,Gold,0,3,2,1,321,6,Big spenders
15819,50,4,1905.45,000,New / promising,1,Gold,0,2,2,1,221,5,Big spenders
15820,320,1,206.98,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15821,45,2,570.96,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
15822,4,2,885.47,000,New / promising,1,Gold,0,1,3,2,132,6,Promising
15823,373,1,15.0,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15825,173,1,532.94,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
15826,57,3,1654.31,000,New / promising,1,Gold,0,3,2,2,322,7,At risk
15827,74,14,1836.0900000000001,010,Frequent low spenders,0,Platinum,0,3,1,1,311,5,Loyal
15829,100,2,636.14,100,Lost low value,2,Silver,0,3,3,3,333,9,Regular
15830,38,1,576.0,000,New / promising,2,Silver,1,2,4,3,243,9,Regular
15831,59,3,794.64,000,New / promising,1,Gold,0,3,2,2,322,7,At risk
15832,255,1,836.79,100,Lost low value,2,Silver,1,4,4,2,442,10,At risk
15834,71,4,2225.15,001,Big new spenders,1,Gold,0,3,2,1,321,6,Big spenders
15835,45,4,954.09,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
15836,51,1,137.37,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
15837,65,1,391.98,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
15838,12,19,33643.08,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15839,34,3,1048.49,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
15840,59,2,355.56,000,New / promising,2,Silver,0,3,3,3,333,9,Regular
15841,73,4,1224.06,000,New / promising,1,Gold,0,3,2,2,322,7,At risk
15843,304,1,118.95000000000002,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
15844,47,1,130.73999999999998,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
15845,18,8,3711.77,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15847,39,2,389.27,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
15850,20,2,234.88,000,New / promising,1,Gold,0,2,3,4,234,9,Regular
15852,187,2,160.71,100,Lost low value,2,Silver,0,4,3,4,434,11,Lost
15853,52,1,110.8,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
15854,5,12,2969.12,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15855,137,5,712.24,110,Lapsed regulars,1,Gold,0,3,2,2,322,7,At risk
15856,5,27,16143.64,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15857,19,1,297.0,000,New / promising,1,Gold,1,2,4,4,244,10,Regular
15858,16,5,1427.57,010,Frequent low spenders,1,Gold,0,1,2,2,122,5,Promising
15860,41,8,965.16,010,Frequent low spenders,1,Gold,0,2,1,2,212,5,Loyal
15861,13,8,3146.92,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15862,9,4,832.88,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
15863,26,2,68.84,000,New / promising,2,Silver,0,2,3,4,234,9,Regular
15864,23,6,1936.3200000000002,010,Frequent low spenders,1,Gold,0,2,1,1,211,4,Loyal
15865,41,3,895.13,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
15866,102,1,211.89,100,Lost low value,2,Silver,1,3,4,4,344,11,Regular
15867,6,15,3810.14,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
15869,278,2,149.64,100,Lost low value,2,Silver,0,4,3,4,434,11,Lost
15870,33,1,351.44,000,New / promising,2,Silver,1,2,4,3,243,9,Regular
15872,15,2,316.25,000,New / promising,1,Gold,0,1,3,3,133,7,Promising
15874,64,7,4405.88,011,Champions,0,Platinum,0,3,1,1,311,5,Loyal
15877,2,2,490.33,000,New / promising,1,Gold,0,1,3,3,133,7,Promising
15880,370,1,329.03000000000003,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
15881,313,5,501.39000000000004,110,Lapsed regulars,2,Silver,0,4,2,3,423,9,At risk
15882,199,4,516.36,100,Lost low value,2,Silver,0,4,2,3,423,9,At risk
15883,3,2,396.48,000,New / promising,1,Gold,0,1,3,3,133,7,Promising
15885,93,3,379.35,000,New / promising,2,Silver,0,3,2,3,323,8,At risk
